,id,date,state,sentiment
602,1257216385345900547,2020-05-04,MH,-1
603,1257217064831520768,2020-05-04,WB,-1
604,1257226727388057600,2020-05-04,TN,-1
605,1257226955344183297,2020-05-04,TN,-1
606,1257227202988576768,2020-05-04,TN,-1
607,1257227648297771008,2020-05-04,TN,-1
608,1257235332690579456,2020-05-04,GJ,-1
609,1257235351862677504,2020-05-04,TN,-1
610,1257235439695671306,2020-05-04,GJ,-1
611,1257235580347469825,2020-05-04,GJ,-1
612,1257237764023750656,2020-05-04,KA,-1
613,1257240965556903939,2020-05-04,DL,-1
614,1257241051166900224,2020-05-04,MH,-1
615,1257242126854823937,2020-05-04,TN,-1
616,1257242387304165376,2020-05-04,BR,-1
617,1257249939320520705,2020-05-04,MH,1
618,1257251241387794432,2020-05-04,UP,-1
619,1257253015456821248,2020-05-04,MP,-1
620,1257253469464993792,2020-05-04,TN,-1
621,1257256114116268032,2020-05-04,KA,-1
622,1257256575095496705,2020-05-04,RJ,-1
623,1257258185301295104,2020-05-04,TN,-1
624,1257259348524400643,2020-05-04,UP,-1
625,1257262336928296960,2020-05-04,MH,-1
626,1257264469392023552,2020-05-04,UP,-1
627,1257264470486773761,2020-05-04,UP,-1
628,1257268950490062848,2020-05-04,MH,-1
629,1257272878254428160,2020-05-04,DL,-1
630,1257273534440779776,2020-05-04,RJ,-1
631,1257276032995995649,2020-05-04,UP,-1
632,1257282937097031681,2020-05-04,KA,-1
633,1257283253783932928,2020-05-04,HR,1
634,1257284831312035843,2020-05-04,MH,-1
635,1257289266562039808,2020-05-04,UP,-1
636,1257291360559706114,2020-05-04,GJ,-1
637,1257291879512715267,2020-05-04,OR,-1
638,1257295888659230720,2020-05-04,DL,-1
639,1257301467175804930,2020-05-04,TG,-1
640,1257306662718722049,2020-05-04,OR,-1
641,1257310954955538447,2020-05-04,MH,-1
642,1257313496674398217,2020-05-04,SK,-1
643,1257319033247895554,2020-05-04,GJ,-1
644,1257331061631201280,2020-05-04,KA,-1
645,1257336662532767757,2020-05-04,OR,-1
646,1257343070707896325,2020-05-04,MH,-1
647,1257349135348482048,2020-05-04,MH,-1
648,1257354957629636614,2020-05-04,WB,-1
649,1257355720548376576,2020-05-04,OR,-1
650,1257356751306883072,2020-05-04,OR,-1
651,1257364485234458624,2020-05-04,MH,-1
652,1257366080990916608,2020-05-04,OR,-1
653,1257376468910387211,2020-05-04,MH,-1
654,1257381351747190791,2020-05-04,UP,-1
655,1257386141780770817,2020-05-04,WB,-1
656,1257404415713173504,2020-05-04,DL,-1
657,1257424763154247680,2020-05-04,GJ,-1
658,1257453808428482560,2020-05-04,MH,-1
659,1257475880085008386,2020-05-05,TG,-1
660,1257480144840581120,2020-05-05,DL,-1
661,1257480148233797632,2020-05-05,DL,-1
662,1257487486449836032,2020-05-05,GJ,-1
663,1257487632847851523,2020-05-05,MP,-1
664,1257495248080531456,2020-05-05,DL,-1
665,1257495249347207170,2020-05-05,DL,-1
666,1257504678956302340,2020-05-05,UP,-1
667,1257511280006426624,2020-05-05,GA,-1
668,1257522861960560640,2020-05-05,MH,-1
669,1257524080431030272,2020-05-05,DL,-1
670,1257526972156166144,2020-05-05,HR,-1
671,1257529006481686528,2020-05-05,MH,-1
672,1257538077079281664,2020-05-05,MH,-1
673,1257538242053730304,2020-05-05,MH,-1
674,1257538708364046336,2020-05-05,MH,-1
675,1257540070065790977,2020-05-05,MH,-1
676,1257540695163834370,2020-05-05,MH,1
677,1257546090846523392,2020-05-05,MH,-1
678,1257546767635103744,2020-05-05,GJ,-1
679,1257547415554535424,2020-05-05,UP,-1
680,1257548852976025606,2020-05-05,TN,-1
681,1257550472279478275,2020-05-05,UP,-1
682,1257551429050474502,2020-05-05,CT,-1
683,1257553491347660800,2020-05-05,MH,-1
684,1257557168695345153,2020-05-05,TN,-1
685,1257560919263055873,2020-05-05,MH,-1
686,1257561038054096897,2020-05-05,MH,-1
687,1257563231943606272,2020-05-05,MH,-1
688,1257566387867922432,2020-05-05,MH,-1
689,1257567793819475968,2020-05-05,KA,-1
690,1257576204082614274,2020-05-05,DL,-1
691,1257577157418606594,2020-05-05,GJ,-1
692,1257577605764653056,2020-05-05,MH,-1
693,1257577649989443597,2020-05-05,MH,-1
694,1257580903070609408,2020-05-05,MH,-1
695,1257581740828372992,2020-05-05,MH,-1
696,1257581742170521600,2020-05-05,MH,-1
697,1257583720112013313,2020-05-05,MH,1
698,1257587173290901505,2020-05-05,TN,-1
699,1257588048088399873,2020-05-05,GJ,1
700,1257588184260603904,2020-05-05,MP,-1
701,1257589402467008517,2020-05-05,TN,-1
702,1257591261038432257,2020-05-05,UT,1
703,1257591668712366081,2020-05-05,UP,-1
704,1257602159484559360,2020-05-05,KL,-1
705,1257613246573527040,2020-05-05,KL,-1
706,1257617051012694016,2020-05-05,UT,-1
707,1257624622293495809,2020-05-05,GJ,-1
708,1257626727632658432,2020-05-05,UP,-1
709,1257631462767104000,2020-05-05,HR,-1
710,1257635808493830144,2020-05-05,MH,1
711,1257639175895031808,2020-05-05,OR,-1
712,1257639826150445061,2020-05-05,OR,1
713,1257641553386000387,2020-05-05,GJ,-1
714,1257645038785396737,2020-05-05,DL,-1
715,1257648517608333313,2020-05-05,WB,-1
716,1257649776163729415,2020-05-05,DL,-1
717,1257657694342832132,2020-05-05,RJ,-1
718,1257659879281422336,2020-05-05,MH,-1
719,1257660256370536448,2020-05-05,RJ,-1
720,1257660289253851136,2020-05-05,MH,-1
721,1257662081077108736,2020-05-05,GJ,-1
722,1257670326324023304,2020-05-05,MH,1
723,1257675163900030978,2020-05-05,UP,-1
724,1257679756423843845,2020-05-05,MH,-1
725,1257680963506565121,2020-05-05,MP,-1
726,1257690183090266115,2020-05-05,GA,-1
727,1257693945947140103,2020-05-05,MH,-1
728,1257696661926809602,2020-05-05,MH,-1
729,1257697849002938373,2020-05-05,MH,-1
730,1257708603840004096,2020-05-05,MH,-1
731,1257710633941905408,2020-05-05,MH,-1
732,1257712544720003072,2020-05-05,UT,-1
733,1257720275787005952,2020-05-05,RJ,-1
734,1257720855750008837,2020-05-05,RJ,-1
735,1257726245070147584,2020-05-05,DL,-1
736,1257733571508232192,2020-05-05,HR,-1
737,1257739008588709888,2020-05-05,DL,-1
738,1257739258959327232,2020-05-05,BR,-1
739,1257741328311627778,2020-05-05,MH,-1
740,1257741348821762049,2020-05-05,MH,-1
741,1257743311886057479,2020-05-05,DL,-1
742,1257751214856581120,2020-05-05,MH,-1
743,1257777617928847362,2020-05-05,RJ,-1
744,1257777734832525314,2020-05-05,MH,1
745,1257778398052696064,2020-05-05,MH,1
746,1257819761456496641,2020-05-05,TN,-1
747,1257849478201184256,2020-05-06,UP,-1
748,1257851479899111428,2020-05-06,MH,-1
749,1257853998914310145,2020-05-06,MP,-1
750,1257854182184402944,2020-05-06,DL,-1
751,1257856131768016897,2020-05-06,DL,-1
752,1257862543177068546,2020-05-06,GJ,-1
753,1257866488247193605,2020-05-06,MH,-1
754,1257868028051685376,2020-05-06,GJ,-1
755,1257868328175099904,2020-05-06,GJ,-1
756,1257874985269506048,2020-05-06,GJ,-1
757,1257876548331417605,2020-05-06,KA,-1
758,1257878671865643008,2020-05-06,MH,-1
759,1257887647952973825,2020-05-06,GJ,1
760,1257889055074848768,2020-05-06,MH,-1
761,1257896059344470016,2020-05-06,GJ,-1
762,1257897116149534720,2020-05-06,DL,-1
763,1257904468521357314,2020-05-06,HR,-1
764,1257906333396930561,2020-05-06,GA,-1
765,1257907424419168256,2020-05-06,MP,-1
766,1257910874272079873,2020-05-06,GJ,-1
767,1257921424230166528,2020-05-06,MH,-1
768,1257922651332509697,2020-05-06,MH,-1
769,1257924367608094720,2020-05-06,MH,-1
770,1257925528234975232,2020-05-06,UP,-1
771,1257925602037940226,2020-05-06,KA,-1
772,1257925708631945221,2020-05-06,HR,-1
773,1257926238682984448,2020-05-06,TN,-1
774,1257927824234733568,2020-05-06,UP,-1
775,1257928922211192834,2020-05-06,UP,-1
776,1257931272581718016,2020-05-06,GJ,-1
777,1257931332505735169,2020-05-06,KA,-1
778,1257935332525453314,2020-05-06,MH,-1
779,1257935941819420672,2020-05-06,DL,-1
780,1257936099244154880,2020-05-06,GJ,-1
781,1257937350568693760,2020-05-06,MH,-1
782,1257938576421109761,2020-05-06,MH,-1
783,1257949281270497282,2020-05-06,MH,-1
784,1257949780598284289,2020-05-06,MH,-1
785,1257949810037886976,2020-05-06,HR,-1
786,1257951447582474241,2020-05-06,DL,-1
787,1257954657315545090,2020-05-06,DL,-1
788,1257954697748586496,2020-05-06,MH,-1
789,1257956214228557824,2020-05-06,KL,-1
790,1257956812898422784,2020-05-06,GJ,-1
791,1257958959425531904,2020-05-06,WB,-1
792,1257971254650339328,2020-05-06,UP,-1
793,1257972776864014336,2020-05-06,MH,-1
794,1257973452893536256,2020-05-06,RJ,-1
795,1257974168781496320,2020-05-06,KA,-1
796,1257983514760404993,2020-05-06,UP,-1
797,1257984334738468865,2020-05-06,MH,-1
798,1257989119474450432,2020-05-06,UP,-1
799,1257994626075553792,2020-05-06,GJ,-1
800,1258014844424503297,2020-05-06,GJ,-1
801,1258015308184457216,2020-05-06,GJ,-1
802,1258015330846138369,2020-05-06,GJ,-1
803,1258015426447060992,2020-05-06,TR,-1
804,1258016315991896066,2020-05-06,RJ,-1
805,1258016607336648704,2020-05-06,TG,-1
806,1258016851172503553,2020-05-06,UT,-1
807,1258019121930723329,2020-05-06,HR,-1
808,1258019766238949378,2020-05-06,MH,-1
809,1258024625214296066,2020-05-06,GJ,-1
810,1258026682927243266,2020-05-06,TN,-1
811,1258030839281131520,2020-05-06,GJ,-1
812,1258032802974572545,2020-05-06,UT,-1
813,1258032819114315776,2020-05-06,PB,-1
814,1258039312316338176,2020-05-06,WB,-1
815,1258046529769791488,2020-05-06,CH,-1
816,1258048275531341824,2020-05-06,MH,-1
817,1258048796698849282,2020-05-06,MH,-1
818,1258050573577977858,2020-05-06,MH,-1
819,1258054197607530500,2020-05-06,MH,-1
820,1258068784469901312,2020-05-06,MP,-1
821,1258076129233195024,2020-05-06,WB,-1
822,1258077886533242882,2020-05-06,MH,-1
823,1258080333381144578,2020-05-06,GJ,-1
824,1258081481148203012,2020-05-06,HR,-1
825,1258081939791249409,2020-05-06,MH,-1
826,1258102529595977735,2020-05-06,PB,-1
827,1258142597144547328,2020-05-06,UT,-1
828,1258152372758601729,2020-05-06,MP,-1
829,1258168462549098497,2020-05-06,MP,-1
830,1258174195978178560,2020-05-06,MH,-1
831,1258186903490146304,2020-05-07,MH,-1
832,1258195512534216705,2020-05-07,UP,-1
833,1258195963673485312,2020-05-07,DL,-1
834,1258200891628244993,2020-05-07,DL,-1
835,1258200892722970624,2020-05-07,DL,-1
836,1258200893809242112,2020-05-07,DL,-1
837,1258200894933315586,2020-05-07,DL,-1
838,1258203361649790979,2020-05-07,MH,-1
839,1258214668197335041,2020-05-07,UP,-1
840,1258217494248071168,2020-05-07,KA,-1
841,1258230984396455937,2020-05-07,GJ,-1
842,1258232222269800449,2020-05-07,WB,-1
843,1258234393857896448,2020-05-07,WB,-1
844,1258236386882265088,2020-05-07,GJ,-1
845,1258236833198149632,2020-05-07,MH,-1
846,1258237675963854848,2020-05-07,DL,-1
847,1258249030720684032,2020-05-07,KA,-1
848,1258257344733028353,2020-05-07,UP,-1
849,1258258018392854529,2020-05-07,MH,-1
850,1258263656808230913,2020-05-07,GJ,-1
851,1258263873968373764,2020-05-07,RJ,-1
852,1258265249150570503,2020-05-07,TN,1
853,1258267553547214848,2020-05-07,MH,-1
854,1258268228540825602,2020-05-07,KA,-1
855,1258271040091889666,2020-05-07,GJ,-1
856,1258275081689559040,2020-05-07,DL,-1
857,1258275325190066181,2020-05-07,GJ,-1
858,1258279287779622912,2020-05-07,UP,-1
859,1258288720924508161,2020-05-07,MH,-1
860,1258289441107566592,2020-05-07,TG,-1
861,1258291477324668928,2020-05-07,TG,-1
862,1258292203333484544,2020-05-07,WB,-1
863,1258292313488588800,2020-05-07,TG,-1
864,1258294100475826178,2020-05-07,DL,-1
865,1258309752536182785,2020-05-07,TG,-1
866,1258315421133881344,2020-05-07,MH,-1
867,1258318140041236485,2020-05-07,MH,-1
868,1258318506153529344,2020-05-07,UT,-1
869,1258330325945589761,2020-05-07,JH,-1
870,1258335993905610753,2020-05-07,KL,1
871,1258338660921081858,2020-05-07,WB,-1
872,1258339914174824450,2020-05-07,-1,-1
873,1258341574716600320,2020-05-07,MH,-1
874,1258348670895915009,2020-05-07,MH,-1
875,1258358338930302976,2020-05-07,MH,-1
876,1258362725761245189,2020-05-07,CH,-1
877,1258363777004769280,2020-05-07,BR,-1
878,1258366471031394304,2020-05-07,MH,-1
879,1258366651025719297,2020-05-07,GJ,-1
880,1258368225739370500,2020-05-07,GJ,-1
881,1258369551139471360,2020-05-07,CH,-1
882,1258374313398411266,2020-05-07,WB,-1
883,1258375039084347392,2020-05-07,PB,-1
884,1258375536247738370,2020-05-07,DL,-1
885,1258376305713823744,2020-05-07,DL,-1
886,1258377888627384320,2020-05-07,MH,-1
887,1258379101250793474,2020-05-07,AP,-1
888,1258379831403778052,2020-05-07,KA,-1
889,1258380691278041089,2020-05-07,KA,-1
890,1258384155760566272,2020-05-07,RJ,-1
891,1258386369740668928,2020-05-07,DL,-1
892,1258392661360345088,2020-05-07,DL,-1
893,1258397146191147013,2020-05-07,GJ,-1
894,1258397946795552769,2020-05-07,GJ,-1
895,1258398142745190401,2020-05-07,GJ,-1
896,1258402362562981893,2020-05-07,OR,-1
897,1258404007321763847,2020-05-07,UP,-1
898,1258416497212432384,2020-05-07,TN,-1
899,1258419916627206144,2020-05-07,WB,-1
900,1258422537014464513,2020-05-07,GJ,1
901,1258424888739667970,2020-05-07,OR,-1
902,1258431396240121858,2020-05-07,MH,-1
903,1258431940291637254,2020-05-07,MH,-1
904,1258434972936859648,2020-05-07,MH,1
905,1258446679939993601,2020-05-07,UP,-1
906,1258448285355958272,2020-05-07,GJ,-1
907,1258448780577378304,2020-05-07,RJ,-1
908,1258450757910777857,2020-05-07,MH,-1
909,1258454708219449345,2020-05-07,GJ,-1
910,1258459685717454848,2020-05-07,MH,-1
911,1258463938683027465,2020-05-07,BR,-1
912,1258466962608476160,2020-05-07,RJ,-1
913,1258468288729939968,2020-05-07,KA,-1
914,1258480004364554240,2020-05-07,UP,-1
915,1258504973312122881,2020-05-07,WB,-1
916,1258529392231235584,2020-05-07,GJ,-1
917,1258531130170470402,2020-05-07,GJ,-1
918,1258557654731051009,2020-05-08,KA,-1
919,1258557657297846272,2020-05-08,DL,-1
920,1258559230610571265,2020-05-08,MH,-1
921,1258559504037249024,2020-05-08,DL,-1
922,1258566249065222144,2020-05-08,MH,-1
923,1258574475743748096,2020-05-08,DL,-1
924,1258583741003431936,2020-05-08,RJ,-1
925,1258584170479136776,2020-05-08,UP,-1
926,1258589758411935748,2020-05-08,HR,-1
927,1258593947573800965,2020-05-08,MH,1
928,1258600555880034305,2020-05-08,TN,-1
929,1258610327245197312,2020-05-08,WB,-1
930,1258613385878519808,2020-05-08,DL,-1
931,1258613478010400768,2020-05-08,OR,-1
932,1258615035397537800,2020-05-08,MH,-1
933,1258620042641539073,2020-05-08,KA,-1
934,1258625455176978432,2020-05-08,GJ,-1
935,1258627295587295233,2020-05-08,TG,-1
936,1258630994883731458,2020-05-08,MH,-1
937,1258631085350694913,2020-05-08,UT,-1
938,1258631254028824577,2020-05-08,UP,-1
939,1258640818186997760,2020-05-08,MP,-1
940,1258646942051176448,2020-05-08,MH,-1
941,1258652678499926016,2020-05-08,AP,-1
942,1258655431611867137,2020-05-08,MH,1
943,1258656020664107010,2020-05-08,DL,-1
944,1258656629815488512,2020-05-08,BR,-1
945,1258656826930806785,2020-05-08,JH,-1
946,1258659965654503424,2020-05-08,KA,-1
947,1258664292062240773,2020-05-08,MP,-1
948,1258669394634461185,2020-05-08,BR,-1
949,1258673548635385857,2020-05-08,MH,-1
950,1258679624021823488,2020-05-08,DL,1
951,1258681519868203009,2020-05-08,GJ,-1
952,1258682827651989504,2020-05-08,PB,-1
953,1258682950968922112,2020-05-08,AP,-1
954,1258686343544258560,2020-05-08,TN,-1
955,1258687509564919810,2020-05-08,GA,-1
956,1258694231465607168,2020-05-08,RJ,-1
957,1258695908956520448,2020-05-08,GJ,-1
958,1258696783439503361,2020-05-08,BR,-1
959,1258698808491495425,2020-05-08,CH,-1
960,1258699251984580608,2020-05-08,TG,-1
961,1258701971013459969,2020-05-08,BR,-1
962,1258704685785124866,2020-05-08,GJ,-1
963,1258709844401455104,2020-05-08,DL,-1
964,1258709900231872512,2020-05-08,MH,-1
965,1258713170451017728,2020-05-08,WB,-1
966,1258713327297073153,2020-05-08,MH,-1
967,1258721112457797632,2020-05-08,RJ,-1
968,1258723340082204675,2020-05-08,DL,-1
969,1258723673810235392,2020-05-08,MH,-1
970,1258727575372787713,2020-05-08,HR,-1
971,1258727990760017920,2020-05-08,UP,-1
972,1258729212250292231,2020-05-08,TG,-1
973,1258729632083435521,2020-05-08,DL,-1
974,1258729664345862150,2020-05-08,TG,-1
975,1258732057418698752,2020-05-08,WB,1
976,1258736039356743680,2020-05-08,WB,-1
977,1258740865129988096,2020-05-08,RJ,-1
978,1258746864888938497,2020-05-08,MP,-1
979,1258749782086033408,2020-05-08,OR,-1
980,1258752034620219392,2020-05-08,DL,-1
981,1258755267103207426,2020-05-08,GJ,-1
982,1258760650727329793,2020-05-08,OR,-1
983,1258766503249313793,2020-05-08,UT,-1
984,1258769652790054913,2020-05-08,DL,-1
985,1258772225991327746,2020-05-08,WB,-1
986,1258774338024566784,2020-05-08,WB,-1
987,1258774859762429955,2020-05-08,KA,1
988,1258775491391217664,2020-05-08,DL,-1
989,1258781701611945990,2020-05-08,PB,-1
990,1258789028146667522,2020-05-08,DL,-1
991,1258789958229340160,2020-05-08,MH,-1
992,1258792181923483651,2020-05-08,AS,-1
993,1258802798101172231,2020-05-08,MP,-1
994,1258805088497393665,2020-05-08,HP,1
995,1258809838727036946,2020-05-08,AP,-1
996,1258812976989122564,2020-05-08,BR,-1
997,1258851709998301184,2020-05-08,MH,-1
998,1258862562457731072,2020-05-08,KA,-1
999,1258913958066565126,2020-05-09,BR,-1
1000,1258932572224131072,2020-05-09,HR,-1
1001,1258949294394048512,2020-05-09,AP,-1
1002,1258960081003085826,2020-05-09,GJ,-1
1003,1258964092989120513,2020-05-09,MH,-1
1004,1258968219030822913,2020-05-09,GJ,-1
1005,1258969830834630656,2020-05-09,RJ,-1
1006,1258972684655849472,2020-05-09,OR,-1
1007,1258972689395564545,2020-05-09,TN,-1
1008,1258975768392105985,2020-05-09,MH,-1
1009,1258984016730095617,2020-05-09,WB,-1
1010,1258984046903930880,2020-05-09,TG,-1
1011,1258984481593200640,2020-05-09,RJ,-1
1012,1258989002973200384,2020-05-09,MP,-1
1013,1258990270709972992,2020-05-09,TN,1
1014,1258990968965120001,2020-05-09,MH,-1
1015,1258993132319969280,2020-05-09,GJ,-1
1016,1258996127317331971,2020-05-09,HP,-1
1017,1259004195228864517,2020-05-09,GJ,-1
1018,1259004266317885440,2020-05-09,MH,-1
1019,1259005647011680258,2020-05-09,GJ,-1
1020,1259006029532143618,2020-05-09,GJ,-1
1021,1259012357281525761,2020-05-09,UT,-1
1022,1259015029703299072,2020-05-09,MH,-1
1023,1259016577938317312,2020-05-09,KA,-1
1024,1259018808162992128,2020-05-09,DL,-1
1025,1259023917257306114,2020-05-09,MH,1
1026,1259026925105762306,2020-05-09,MH,-1
1027,1259027013479927808,2020-05-09,DL,-1
1028,1259031005425475584,2020-05-09,MH,-1
1029,1259031351216476160,2020-05-09,HR,-1
1030,1259034193184595968,2020-05-09,DL,-1
1031,1259045142863937536,2020-05-09,MH,-1
1032,1259049068648697856,2020-05-09,MH,1
1033,1259051884800815105,2020-05-09,TN,-1
1034,1259057860819943427,2020-05-09,BR,-1
1035,1259060952705773568,2020-05-09,UP,-1
1036,1259065398424633345,2020-05-09,DL,-1
1037,1259077563785207809,2020-05-09,UP,-1
1038,1259078186924736512,2020-05-09,MH,-1
1039,1259079207511982081,2020-05-09,MH,-1
1040,1259079235542478848,2020-05-09,UP,-1
1041,1259088609841311745,2020-05-09,MH,-1
1042,1259090628195082240,2020-05-09,WB,1
1043,1259105562006093827,2020-05-09,MH,-1
1044,1259106843244331010,2020-05-09,HR,-1
1045,1259106862252908544,2020-05-09,MP,-1
1046,1259107307197104129,2020-05-09,KA,-1
1047,1259108698917658624,2020-05-09,MH,-1
1048,1259111505791905792,2020-05-09,GJ,-1
1049,1259114908068851715,2020-05-09,MH,-1
1050,1259115127921664001,2020-05-09,MH,-1
1051,1259115507741057028,2020-05-09,MH,-1
1052,1259115991440789505,2020-05-09,RJ,-1
1053,1259121589666209794,2020-05-09,GJ,-1
1054,1259125873124487171,2020-05-09,DL,-1
1055,1259131005627240449,2020-05-09,GJ,-1
1056,1259131489129844740,2020-05-09,GA,-1
1057,1259141341407297543,2020-05-09,MP,-1
1058,1259147209901174785,2020-05-09,PB,-1
1059,1259148823777234945,2020-05-09,MH,-1
1060,1259149423675916290,2020-05-09,TG,-1
1061,1259156677686935553,2020-05-09,DL,-1
1062,1259164650333143040,2020-05-09,HR,-1
1063,1259165562963451911,2020-05-09,MH,-1
1064,1259166930923147271,2020-05-09,UP,-1
1065,1259182385641304066,2020-05-09,MH,-1
1066,1259271116310355971,2020-05-09,JH,-1
1067,1259287909695356931,2020-05-10,GJ,1
1068,1259298041221337100,2020-05-10,UP,-1
1069,1259305091229790208,2020-05-10,MH,-1
1070,1259307010304225280,2020-05-10,JH,-1
1071,1259310702105432068,2020-05-10,BR,-1
1072,1259313148533727232,2020-05-10,GJ,-1
1073,1259323954956849153,2020-05-10,UT,-1
1074,1259328080235188224,2020-05-10,RJ,-1
1075,1259328764183445504,2020-05-10,TN,-1
1076,1259335643165069312,2020-05-10,DL,-1
1077,1259336538825076737,2020-05-10,OR,-1
1078,1259338319760183296,2020-05-10,MH,-1
1079,1259343075727626240,2020-05-10,AP,-1
1080,1259345317683740672,2020-05-10,UP,-1
1081,1259348431446978560,2020-05-10,PB,-1
1082,1259351289311440896,2020-05-10,MH,-1
1083,1259352330111246338,2020-05-10,KA,-1
1084,1259352763324080129,2020-05-10,RJ,-1
1085,1259352784668950528,2020-05-10,MH,-1
1086,1259354017139998720,2020-05-10,GA,-1
1087,1259364607639969793,2020-05-10,RJ,-1
1088,1259375180595384323,2020-05-10,RJ,-1
1089,1259375795354521600,2020-05-10,DL,-1
1090,1259379044103131139,2020-05-10,TN,-1
1091,1259385158202847234,2020-05-10,GJ,-1
1092,1259385259810000896,2020-05-10,MH,-1
1093,1259392963479654403,2020-05-10,UP,-1
1094,1259393330032582658,2020-05-10,UP,-1
1095,1259395565227556864,2020-05-10,OR,-1
1096,1259398259551997952,2020-05-10,MH,-1
1097,1259398838407880706,2020-05-10,MH,1
1098,1259400924663029761,2020-05-10,MN,-1
1099,1259401640546795521,2020-05-10,MH,-1
1100,1259402405470302208,2020-05-10,DL,-1
1101,1259405910583238658,2020-05-10,MH,-1
1102,1259409882828152832,2020-05-10,RJ,1
1103,1259410434320408576,2020-05-10,TN,-1
1104,1259419334390267904,2020-05-10,KA,-1
1105,1259422368092610560,2020-05-10,MP,-1
1106,1259423183972839429,2020-05-10,TG,-1
1107,1259428672488050689,2020-05-10,GJ,-1
1108,1259437814006992901,2020-05-10,AP,-1
1109,1259455160599920641,2020-05-10,KA,-1
1110,1259475973973688320,2020-05-10,WB,-1
1111,1259483527957143553,2020-05-10,AP,-1
1112,1259487035393368064,2020-05-10,HR,-1
1113,1259487967858622464,2020-05-10,MH,-1
1114,1259496023342247938,2020-05-10,RJ,-1
1115,1259504635020283904,2020-05-10,MH,-1
1116,1259512289901723649,2020-05-10,HR,-1
1117,1259519332666621953,2020-05-10,TN,-1
1118,1259523425112133636,2020-05-10,MH,-1
1119,1259524919932616704,2020-05-10,UT,-1
1120,1259531065850380288,2020-05-10,GJ,-1
1121,1259533845956870145,2020-05-10,MP,-1
1122,1259541899263668224,2020-05-10,RJ,-1
1123,1259545533976399875,2020-05-10,TN,-1
1124,1259549450432806914,2020-05-10,UP,-1
1125,1259558837272510464,2020-05-10,HR,-1
1126,1259559591127515136,2020-05-10,MH,-1
1127,1259563940079525888,2020-05-10,UP,-1
1128,1259609240639062019,2020-05-10,MH,-1
1129,1259620786194743297,2020-05-10,KA,-1
1130,1259620984077848578,2020-05-10,TG,-1
1131,1259647592071335936,2020-05-11,MH,-1
1132,1259667305862176776,2020-05-11,TR,-1
1133,1259667373021257728,2020-05-11,TG,-1
1134,1259679984723079168,2020-05-11,PB,-1
1135,1259682146257498112,2020-05-11,UP,-1
1136,1259683386769145862,2020-05-11,UP,-1
1137,1259691126971338756,2020-05-11,HR,1
1138,1259693578080735234,2020-05-11,TG,-1
1139,1259704691883044871,2020-05-11,GA,-1
1140,1259708102821191680,2020-05-11,RJ,-1
1141,1259710614982676480,2020-05-11,KA,-1
1142,1259716089258242048,2020-05-11,MH,-1
1143,1259718238210064390,2020-05-11,AS,-1
1144,1259718291234275328,2020-05-11,TG,-1
1145,1259721273845993472,2020-05-11,UP,-1
1146,1259723483254337536,2020-05-11,AS,-1
1147,1259733466662547458,2020-05-11,AP,-1
1148,1259738786432507905,2020-05-11,MH,-1
1149,1259744469173354501,2020-05-11,MH,-1
1150,1259744513154625537,2020-05-11,PB,-1
1151,1259747216694095874,2020-05-11,MH,-1
1152,1259747376761315328,2020-05-11,UP,-1
1153,1259747576963891200,2020-05-11,MH,-1
1154,1259757543792021504,2020-05-11,UP,-1
1155,1259759113921335297,2020-05-11,AS,-1
1156,1259764026885771264,2020-05-11,TN,-1
1157,1259764083294953472,2020-05-11,TG,-1
1158,1259770041836474369,2020-05-11,UP,-1
1159,1259770269616480259,2020-05-11,KA,-1
1160,1259776100835581952,2020-05-11,KA,-1
1161,1259782717379616768,2020-05-11,DL,-1
1162,1259793134126600195,2020-05-11,GJ,-1
1163,1259795780774354944,2020-05-11,MH,-1
1164,1259804649898606593,2020-05-11,MH,-1
1165,1259808007262789633,2020-05-11,OR,-1
1166,1259808745690935296,2020-05-11,OR,-1
1167,1259810134165000192,2020-05-11,MH,-1
1168,1259815566149369858,2020-05-11,UP,-1
1169,1259816062159392770,2020-05-11,DL,-1
1170,1259824783031701505,2020-05-11,RJ,-1
1171,1259836136035422210,2020-05-11,MH,-1
1172,1259837195378196481,2020-05-11,GJ,-1
1173,1259838688600588289,2020-05-11,AP,-1
1174,1259843867072958464,2020-05-11,WB,-1
1175,1259850873171304450,2020-05-11,BR,-1
1176,1259858595593797633,2020-05-11,GJ,-1
1177,1259865348062543880,2020-05-11,KA,-1
1178,1259867352574963712,2020-05-11,MH,-1
1179,1259872797196681216,2020-05-11,GJ,-1
1180,1259874600751693828,2020-05-11,MH,-1
1181,1259879872652083201,2020-05-11,TG,-1
1182,1259887653115199491,2020-05-11,OR,-1
1183,1259902066203545605,2020-05-11,TG,-1
1184,1259904421544288256,2020-05-11,OR,-1
1185,1259912098278146048,2020-05-11,TG,-1
1186,1259916136323395584,2020-05-11,MH,-1
1187,1259920283282128898,2020-05-11,GJ,-1
1188,1259994604704686081,2020-05-11,KA,-1
1189,1260011800638021632,2020-05-12,PB,-1
1190,1260018322973679616,2020-05-12,GJ,-1
1191,1260019051000025090,2020-05-12,GJ,-1
1192,1260019712760532993,2020-05-12,GJ,-1
1193,1260025022883565569,2020-05-12,UP,-1
1194,1260029574059982849,2020-05-12,UP,-1
1195,1260031001482326018,2020-05-12,BR,-1
1196,1260036396993126400,2020-05-12,BR,-1
1197,1260051736997163008,2020-05-12,RJ,-1
